ReportId,RepCode,Name - Native,Name - English,Dir,PPA_Cutoff,Top_Cutoff,Type,Restrictions?,Region,SubRegionID,Country,NewCode,Keywords,Name_Native_Letter,Name_Native_Companies,Name_Native_Industry,Name_Native_Descriptive,Sect_Primary,Sect_Secondary,UK_Assoc1 to 20,PW_Assoc1 to 20,FR_Assoc1 to 20,IT_Assoc1 to 20,SP_Assoc1 to 20,NO_Assoc1 to 20,GE_Assoc1 to 20,RU_Assoc1 to 20,MultiCountry,Date_Last_Edited,Marketing_Description_Native,Marketing_Description_English,Report_Definition_Native,Report_Definition_English,Top3_1,Top3_2,Top3_3,Top20_1,Top20_2,Top20_3,Top20_4,Top20_5,Top20_6,Top20_7,Top20_8,Top20_9,Top20_10,Top20_11,Top20_12,Top20_13,Top20_14,Top20_15,Top20_16,Top20_17,Top20_18,Top20_19,Top20_20,AT_Assoc1 to 20
10386,HOSM,,Hosiery Manufacturers,G:\HOSIERYM\,1000,,Normal,True,3,1,,PWCLOSPM21C,tights;leggings;stockings;hosiery;underwear;undergarments;knitwear,,Hosiery Manufacturers,Hosiery Manufacturing Industry,,Clot,Clot,,NIUN;WOME,,,,,,,,01/12/2010 00:00:00,,,,,,,,10450,10578,5150,,,,,,,,,,,,,,,,,,,
24860,MED3,,Hospital Beds,G:\HOSPBEDS\,1000,0,Normal,False,3,1,,PWHEAEPM72A,,,,,,Heal,Equi,,,,,,,,,,29/06/2021 00:00:00,,Companies involved in the manufacture of hospital and nursing beds,,,,,,,,,,,,,,,,,,,,,,,,,,,
24257,HOS2,Hospital Doors,Hospital Doors,G:\HOSDOORE\,1000,0,Normal,False,3,2,,PWCONBCN26H,,,Hospital Door Manufacturers,Hospital Doors Industry,,Buil,Prod,,,,,,,,,,05/11/2020 00:00:00,,,,The report includes manufacturers of doors for healthcare purposes (like x-ray doors; hygienic doors; etc…).,,,,,,,,,,,,,,,,,,,,,,,,,
24828,SOFT7,,Hospitality Software,G:\HOSPSOFT\,1000,0,Normal,False,3,2,,PWINFSOM19A,,,Hospitality Software Companies,Hospitality Software Industry,,Info,Soft,,,,,,,,,,17/06/2021 10:41:32,,Companies involved in property management systems (PMS); booking software; reservation management and hotel management systems software in Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,
16959,HPTL,,Hospitals & Healthcare,G:\HOSPITAL\,1000,,Normal,False,3,1,,PWHEACSM56A,healthcare;hospitals;medical; healthcare services; hospitals; clinic,,Hospitals & Healthcare Providers,Hospitals & Healthcare Industry,,Heal,Serv,,,,,,,,,,08/11/2017 00:00:00,,Companies involved in the operating of hospitals and providing healthcare services,,,,,,895,10417,4286,14622,5238,887,896,6200,9509,9990,10022,11221,9902,16515,13670,6200,,,,,,
10387,HOTE,,Hotels & Resorts,G:\HOTELS\,1000,,Normal,False,3,1,,PWHOSACM28A,hotel;motel;hotels;holiday;resorts;lodge;bed;breakfast;holiday;resort;holiday;apartments;holiday;apartment;lodging;luxory;hotel;tourism;resort;residences;vacation;restaurants;time;share;hospitality;leisure,,Hotel & Resort Companies,Hotel & Resort Industry,,Leis,Hote,,,,,,,,,,14/10/2016 00:00:00,,Companies involved in the owning and operating of hotels and resorts,,includes themed hotels. excludes casinos; resort developers; golf courses; residential property;,,,,10547,10554,18465,18466,961,5155,5153,5141,5223,6100,18359,9512,9992,11196,11195,13615,13672,19602,18422,18467,,
16671,HOTS,,Hotels & Resorts,G:\HOTELSE\,1000,,Normal,False,3,2,,PWHOSACM28B,,,Hotels & Resorts,Hotels & Resorts Industry,,Leis,Hote,,,,,,,,,,14/03/2017 00:00:00,,Companies involved in the owning and operating of hotels and resorts,,includes themed hotels. excludes casinos; resort developers; golf courses; residential property;,10387,,,961,5141,5153,5155,5223,6100,18359,9512,9992,11196,13615,13672,11195,19602,19609,18422,16671,10102,5669,5677,,
4225,CS23W,,House Builders,G:\HOUSEBUG\,1500,,Normal,False,3,1,,PWCONBCM16A,house;houses;home;residental;real;estate;property;development;building;builders;build;dwelling;dwellings;,,House Building Companies,House Building Industry,,Buil,Buil,,,,,,,,,,31/07/2017 10:36:59,,,,A house builder is a person or company that constructs houses and apartments. This can involve various activities; from designing and planning to the actual construction and finishing of residential buildings. House builders can work on individual homes or larger housing developments.,14327,10295,,4226,4367,4368,10500,14305,10443,,,,,,,,,,,,,,,,
4226,CS23E,,House Builders,G:\HOUSEBUE\,1000,,Normal,True,3,2,,PWCONBCM16B,house;houses;home;residental;real;estate;property;development;building;builders;build;dwelling;dwellings;,,House Builders,House Building Industry,,Buil,Buil,,,,,,,,,,31/07/2017 10:45:01,,,,,,,,4225,4367,5116,5156,5682,,,,,,,,,,,,,,,,,
10388,HOCL,,Household Cleaning Product Manufacturers,G:\HOUSCLEA\,1000,,Normal,False,3,1,,PWENGMAM19A,clean;cleaning;home;house;household;bleach;product;spray;detergent;bleach;polish;varnish;germ;germs;bathroom;kitchen;oven;cleaner,,Household Cleaning Product Manufacturers,Household Cleaning Product Manufacturing Industry,,Clea,Mana,,,,,,,,,,02/08/2017 11:16:20,,Companies involved in the manufacture of domestic cleaning products,,household detergents;clean;cleaning;home;house;household;bleach;product;spray;detergent;bleach;polish;varnish;germ;germs;bathroom;kitchen;oven;cleaner,,,,10251,10399,1415,1487,1406,1422,4940,5993,16177,16704,19682,78,1594,4405,5439,6025,9653,10103,11240,16742,,
10389,HVA1,,HVAC Actuators,G:\HVACT100\,1000,,Normal,True,3,1,,PWMETSPM1B,valves;actuators;industrial;HVAC;electronic;air;conditioning;ventilation,,Hvac Actuator Manufacturers,Hvac Actuator Manufacturing Industry,,Engi,Heat,,,,,,,,,,03/08/2017 20:27:55,,companies involved in manufacturing HVAC actuators,,,,,,10382,4230,1139,,,,,,,,,,,,,,,,,,,
4230,IN94W,,HVAC Equipment,G:\HVACEQUI\,1000,,Normal,False,3,1,,PWCONPSM98A,valves;hvac;plumbing;heating;ventilation;air;conditioning;equipment;heaters;boilers;supplies;heat;plumb;valve;air-con;temperature;control; ,,Hvac Equipment Manufacturers,Hvac Equipment Manufacturing Industry,,Engi,Heat,,HVA1;IN94E,,,,,,,,04/08/2016 00:00:00,,Companies involved in heating; ventilation and air conditioning equipment,,ventilation equipment and air conditioning equipment; HVAC technology; air conditioning systems and fans for industrial processes; climate control products,,,,10389,4229,5924,19639,5136,,,,,,,,,,,,,,,,,
4229,IN94E,,HVAC Equipment Manufacturers,G:\HVACEQEU\,1000,,Normal,False,3,2,,PWCONPSM98B,valves;hvac;plumbing;heating;ventilation;air;conditioning;equipment;heaters;boilers;supplies;heat;plumb;valve;air-con;temperature;control; ,,Hvac Equipment Manufacturers,Hvac Equipment Manufacturing Industry,,Engi,Heat,,HVA1;IN94W,,,,,,,,04/08/2016 00:00:00,,Companies involved in heating; ventilation and air conditioning equipment,,ventilation equipment and air conditioning equipment; HVAC technology; air conditioning systems and fans for industrial processes; climate control products,,,,10389,4230,4807,4808,14306,19504,10282,4229,201,12675,5924,5925,6284,10107,13698,13773,5924,19639,5136,,,
27522,HVEU,,HVAC Installation,G:\HVACIEEU\,1000,0,Normal,True,3,2,,PWSERPTM87A,,,HVAC Installation Companies,HVAC Installation Industry,,Prop,Serv,,,,,,,,,,03/08/2023 13:40:43,,Companies installing HVAC equipment in Eastern Europe,,HVAC installation,,,,,,,,,,,,,,,,,,,,,,,,,
24880,HEX2,,HVAC-R Heat Exchangers,G:\HEATHVAC\,1000,0,Normal,False,3,1,,PWENGMAN41B,,,HVAC-R Heat Exchanger Companies,HVAC-R Heat Exchanger Industry,,Engi,Heat,,,,,,,,,,08/07/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27286,HYD2,,Hydraulic Cylinders,G:\HYDRCYL\,1000,0,Normal,False,3,1,,PWPROPDN8B,hydraulic; oleodynamic; cylinder; cylinders; hydraulics; hydraulic components,,Hydraulic Cylinder Companies,Hydraulic Cylinder Industry,,Engi,Equi,,,,,,,,,,21/04/2023 00:00:00,,Companies involved in the manufacture of hydraulic cylinders,,Hydraulic cylinders are actuation devices that use pressurized hydraulic fluid to produce linear motion. They are used in a variety of power transfer applications.,,,,,,,,,,,,,,,,,,,,,,,,,
22053,HYD1,,Hydraulic Systems,G:\HYDRAULE\,1000,0,Normal,False,3,2,,PWPROPDM8A,hydraulic;hydraulics;hose;hydraulic fittings;hydraulic hoses;couplings;hoses;fittings;pneumatic;hydraulic filter,,Hydraulic Systems Companies,Hydraulic Systems Industry,,Proc,Hydr,,,,,,,,,,13/03/2018 00:00:00,,companies manufacturing and supplying hydraulic equipment,,The branch of science and technology concerned with the conveyance of liquids through pipes and channels; especially as a source of mechanical force or control. Hydraulic equipment refers to machinery and material operated using pressurised liquid; usually a hydraulic oil.,,,,5074,,,,,,,,,,,,,,,,,,,,,
10405,ITCG,,I.T. Consultants,G:\ITCOGLOB\,1000,,Normal,False,3,1,,PWINFSUM24A,I.T.;Information;It Consultants; Technology;computer;computers;systems;consultants;software;technical;information technology consulting; IT consulting; computer consultancy; business and technology services; computing consultancy; technology consulting; IT advisory,,I.T. Consultants,I.T. Consultants Industry,,Info,Cons,,,,,,,,,,30/06/2017 00:00:00,,Companies involved in information technology consultancy and outsourcing,,IT consulting (AKA computer consultancy; business and technology services; computing consultancy; technology consulting; and IT advisory) as a field of activity focuses on advising organizations on how best to use information technology (IT) in achieving their business objectives. In addition to providing advice; IT consultancies often estimate; manage; implement; deploy; and administer IT systems on behalf of their client organizations - a practice known as &quot;outsourcing&quot;.,4093,,,10287,10406,4957,138,1613,10224,10255,18077,14297,10001,,,,,,,,,,,,
22009,ITCE,,I.T. Consultants,G:\ITCOEURO\,1000,0,Normal,True,3,2,,PWINFSUM24C,information technology consulting; IT consulting; computer consultancy; business and technology services; computing consultancy; technology consulting; IT advisory,,I.T. Consultants,I.T. Consultants Industry,,Info,Cons,,,,,,,,,,07/03/2018 00:00:00,,Companies involved in information technology consultancy and outsourcing,,IT consulting (AKA computer consultancy; business and technology services; computing consultancy; technology consulting; and IT advisory) as a field of activity focuses on advising organizations on how best to use information technology (IT) in achieving their business objectives. In addition to providing advice; IT consultancies often estimate; manage; implement; deploy; and administer IT systems on behalf of their client organizations - a practice known as &quot;outsourcing&quot;.,,,,,,,,,,,,,,,,,,,,,,,,,
10288,CEWE,,I.T. Distributors,G:\COEWEURO\,1000,,Normal,False,3,2,,PWINFSPM20B,Computer;Software;computers;pc;software;computer;games;systems;information;technology;IT;software;data;package;electronic;accounts;software;application;license;programming;program;accessories;technical;solutions;desk;top;desktop,,I.T. Distributors,I.T. Distribution Industry,,Info,Supp,,,,,,,,,,26/02/2016 00:00:00,,Companies involved in the distribution of computer software or hardware,,,,,,4094,10289,143,145,,,,,,,,,,,,,,,,,,
10289,CEWG,,I.T. Distributors,G:\COEWGLOB\,1000,,Normal,False,3,1,,PWINFSPM20A,Computer;Software;computers;pc;software;computer;games;systems;information;technology;IT;software;data;package;electronic;accounts;software;application;license;programming;program;accessories;technical;solutions;desk;top;desktop,,I.T. Distributors,I.T. Distribution Industry,,Info,Supp,,,,,,,,,,03/06/2016 00:00:00,,Companies involved in the wholesale; distributing and reselling trade of computers and computer peripheral equipment and software,,includes printers; copiers. excludes software publishers,10225,,,10288,4094,18398,5183,144,145,6002,9426,11188,13833,1618,6004,9909,10290,10406,10287,10401,9426,,,,
10406,ITSE,,I.T. Services,G:\ITSERVIC\,1000,,Normal,True,3,1,,PWINFSUM26A,I.T.;Information;Technology;computer;computers;systems,,I.T. Services Companies,I.T. Services Industry,,Info,Serv,,,,,,,,,,01/01/2011 00:00:00,,,,includes i.t. solutions,10311,,,10287,10405,1613,1383,148,18077,14297,10224,10309,10225,,,,,,,,,,,,
11615,CONS,,Ice Cream Cone Manufacturers,G:\ICECONEE\,1000,,Normal,False,3,2,,PWFOOFZM42C,,,Ice Cream Cone Manufacturers,Ice Cream Cone Manufacturers,,Food,Food,,,,,,,,,,29/07/2015 00:00:00,,Companies involved in the manufacture and sale of Ice Cream Cones.,,An ice cream cone; poke or cornet is a dry; cone-shaped pastry; usually made of a wafer similar in texture to a waffle; which enables ice cream to be held in the hand and eaten without a bowl or spoon. Various types of ice cream cones include wafer (or cake) cones; waffle cones; and sugar cones.,,,,701,13657,,,,,,,,,,,,,,,,,,,,
10390,ICEC,,Ice Cream Manufacturers,G:\ICECREAM\,1000,,Normal,False,3,1,,PWFOOFZM42A,ice;cream;manufacturers;food;desert;sweet;cream; ,,Ice Cream Manufacturers,Ice Cream Manufacturers Industry,,Food,Cold,,FRDE;FO40W,,,,,,,,30/07/2015 00:00:00,,Companies involved in the manufacture of ice cream and ice cream products.,,Ice cream is a frozen dessert usually made from dairy products; such as milk and cream and often combined with fruits or other ingredients and flavors.,,,,10354,4184,19479,665,701,10504,16537,4155,10347,4378,10293,10305,17983,11615,10350,4181,13657,,,,,
17983,ICEE,,Ice Cream Manufacturers,G:\ICECREEU\,1000,,Normal,False,3,2,,PWFOOFZM42B,ice cream;frozen;dairy;,,Ice Cream Manufacturers,Ice Cream Manufacturing Industry,,Food,Cold,,,,,,,,,,23/02/2017 00:00:00,,Companies involved in the manufacture of ice cream and ice cream products.,,Ice cream is a frozen dessert usually made from dairy products; such as milk and cream and often combined with fruits or other ingredients and flavors.,,,,19479,701,5102,13657,,,,,,,,,,,,,,,,,,
10398,INDF,,Industrial & Farm Equipment,G:\INDFARM\,1000,,Normal,True,3,1,,PWAGREPM3C,Farm;farming;agri;machinery;agricultural;tractors;ploughs;industry;industrial;machine;machinery;tools;vehicles;harvesters;general;purpose;machinery;manufacturers;forestry;filtration;woods;agricultural,,Industrial & Farm Equipment Manufacturing Companies,Industrial & Farm Equipment Manufacturing Industry,,Agri,Farm,,AGDE;AGMA,,,,,,,,31/08/2010 00:00:00,,,,,,,,10206,10208,4805,9868,,,,,,,,,,,,,,,,,,
10399,INDI,,Industrial & Institutional Cleaning Products,G:\INDUSCLE\,1000,,Normal,True,3,1,,PWENGMAM18A,industrial;cleaning;product;institutional;hygiene;chemicals; ,,Industrial & Institutional Cleaning Product Manufacturers,Industrial & Institutional Cleaning Industry,,Clea,Chem,,BCMG;HOCL,,,,,,,,01/03/2011 00:00:00,,,,,,,,10251,10388,,,,,,,,,,,,,,,,,,,,
10400,INDS,,Industrial & Specialist Gases,G:\INDSGASE\,1000,,Normal,True,3,1,,PWENESPM11B,Chemical;chemicals;preparations;inorganic;organic;fertilizer;petro;chemical;coating;resins;synthetic;resin;industrial;soap;perfums;cosmetic;toilet;cleaning;agri;chemical;materials;beauty;plastics;gas;gases; ,,Industrial & Specialist Gas Manufacturers,Industrial & Specialist Gas Manufacturing Industry,,Chem,Chem,,CHEM;GADE,,,,,,,,01/12/2010 00:00:00,,,,,,,,10268,10361,5031,,,,,,,,,,,,,,,,,,,
10391,BRCL,,Industrial Brakes & Clutches,G:\BRAKCLUT\,1000,,Normal,False,3,1,,PWAUTPDM8A,Car;automobile;auto;carmanufacturers;motor;engine;transport;vehicle;brakes;seats;wheels;parts;part;auto;car;engines;car;parts;vehicle;parts;car;part;car;engine;motor;parts;auto;parts;vehicle;parts;car;bodies;motor;vehicle;components,,Brake & Clutch Manufacturers,Brake & Clutch Manufacturing Industry,,Moto,Part,,,,,,,,,,03/08/2017 12:33:21,,Companies involved in the design and manufacture of emergency safety brake and clutch systems,,safety brakes; Overrunning Clutches; Electromagnetic Brakes and Clutches; and Permanent Magnet Brakes and Clutches; automotive brakes,,,,10231,4015,1529,,,,,,,,,,,,,,,,,,,
10392,INDC,,Industrial Castings,G:\INDCASTS\,1000,,Normal,False,3,1,,PWENGSUM14A,Industrial;Castings;Metals;Manufacturing;Manufacturers; ,,Industrial Casting Manufacturers,Industrial Casting Manufacturing Industry,,Meta,Moul,,,,,,,,,,01/03/2011 00:00:00,,,,,,,,10434,10439,10832,501,6156,16741,13613,4218,14296,10454,,,,,,,,,,,,
10393,INEC,,Industrial Equipment & Components Manufacturers,G:\INDECOMP\,1000,,Normal,False,3,1,,PWENGSPM44A,industry;industrial;equipment;components;electronics;electrical;engineering;designing;manufacturing;systems;information;Communication;Networks;ICN; ,,Industrial Equipment & Components Manufacturers,Industrial Equipment & Components Manufacturing Industry,,Info,Equi,,,,,,,,,,31/07/2017 09:44:34,,,,includes construction,,,,10327,10323,10014,10826,,,,,,,,,,,,,,,,,,
4236,IN97W,,Industrial Fasteners,G:\NUBOMANE\,1000,,Normal,False,3,2,,PWMETPDM14B,nut;bolt;manufacturers;tool;metal;industrial;fastener;fasteners,,Industrial Fastener Manufacturers,Industrial Fastener Manufacturing Industry,,Buil,Hard,,,,,,,,,,31/07/2017 09:39:29,,Companies involved in manufacturing industrial fastening components,,The Fasteners & Fixings industry involves the production of components used to join or secure objects together; such as bolts; screws; nuts; rivets; and anchors. These fasteners are made from materials like metal or plastic and are used across industries such as construction; automotive; aerospace; and electronics.,,,,10379,10394,5163,9467,,,,,,,,,,,,,,,,,,
