ReportId,RepCode,Name - Native,Name - English,Dir,PPA_Cutoff,Top_Cutoff,Type,Restrictions?,Region,SubRegionID,Country,NewCode,Keywords,Name_Native_Letter,Name_Native_Companies,Name_Native_Industry,Name_Native_Descriptive,Sect_Primary,Sect_Secondary,UK_Assoc1 to 20,PW_Assoc1 to 20,FR_Assoc1 to 20,IT_Assoc1 to 20,SP_Assoc1 to 20,NO_Assoc1 to 20,GE_Assoc1 to 20,RU_Assoc1 to 20,MultiCountry,Date_Last_Edited,Marketing_Description_Native,Marketing_Description_English,Report_Definition_Native,Report_Definition_English,Top3_1,Top3_2,Top3_3,Top20_1,Top20_2,Top20_3,Top20_4,Top20_5,Top20_6,Top20_7,Top20_8,Top20_9,Top20_10,Top20_11,Top20_12,Top20_13,Top20_14,Top20_15,Top20_16,Top20_17,Top20_18,Top20_19,Top20_20,AT_Assoc1 to 20
14056,SPFACI,MANTENIMIENTO DE EDIFICIOS,FACILITIES MANAGEMENT,H:\facim\,3000,100,Normal,True,4,,133,SPSERPTM23A,mantenimiento integral de edificios; servicios de gestión; servicios; mantenimiento; construcción; control de plagas; limpieza; gestión de proyectos; hogar; instalaciones eléctricas; construcción de instalaciones; eficiencia energética; comunidad de vecinos; comunidad de propietarios,Mantenimiento de edificios,del mantenimiento de edificios,,,Aero,Acco,,,,,,,,,,12/06/2014 00:00:00,Las empresas analizadas en el informe se dedican a la gestión integral de edificios.,The companies analysed in the report provide facility management services.,Empresas de mantenimiento integral de edificios.,Companies involved in facility management services.,5994,6008,,200,1571,16358,5771,6093,13984,6228,5925,14129,,,,,,,,,,,,,
14054,SPFANC,DISFRACES,FANCY DRESS,H:\fancy\,3000,50,Normal,True,4,,133,SPCLOSPM13A,disfraces; disfraz; halloween; fancy dress; halloween; carnaval; fiesta,Disfraces,de los disfraces,,,Aero,Acco,,,,,,,,,,12/03/2015 00:00:00,Las empresas analizadas en el informe fabrican; distribuyen y/o comercializan disfraces.,The companies analysed in the report are manufacturers; distributors and/or retailers of fancy dresses.,Empresas dedicadas a la fabricación; distribución y/o comercialización de disfraces,Companies manufacturing; supplying and selling fancy dress.,,,,14517,14911,836,17965,286,,,,,,,,,,,,,,,,,
6049,SPFFT1,DISTRIBUIDORES DE COMIDA RÁPIDA,FAST FOOD CHAINS AND FRANCHISES,H:\fastfo\,3000,50,Normal,True,4,,133,SPHOSRCM42A,comida rápida; perrito caliente; pollo frito; hamburguesa; mcdonalds; burger king; alimentos de conveniencia; patatas fritas,Distribuidores de comida rápida,de la distribución de comida rápida,,,,,HP69,,,,,,,,,21/07/2014 00:00:00,,,empresas distribuidores de comida rápida,companies acting as fast food chains and franchises,,,,,,,,,,,,,,,,,,,,,,,,,
6050,SPMT10,TORNILLOS Y ELEMENTOS DE FIJACIÓN,FASTENERS & FIXINGS,H:\tornyper\,3000,100,Normal,True,4,,133,SPMETPDM14A,pernos; tornillos; tuercas; fijaciones; arandelas; tornillería; fijación,Tornillos y elementos de fijación,de los tornillos y elementos de fijación,,,Aero,Acco,,,,,,,,,,12/03/2015 00:00:00,Las empresas analizadas en el informe se dedican a la fabricación y distribución de productos de fijación y tornillería.,The companies analysed in the report are involved in the manufacture and distribution of fasteners and fixings.,La industria de fijaciones y sujetadores abarca la producción y distribución de componentes utilizados para unir o asegurar objetos; como tornillos; pernos; tuercas; remaches y anclajes. Estos sujetadores se fabrican con materiales como metal o plástico y se emplean en sectores como la construcción; la automoción; la aeronáutica y la electrónica. La industria incluye fabricantes y distribuidores y está regulada por estándares de calidad y seguridad para garantizar la fiabilidad en diversas aplicaciones.,The Fasteners & Fixings industry involves the production and distribution of components used to join or secure objects together; such as bolts; screws; nuts; rivets; and anchors. These fasteners are made from materials like metal or plastic and are used across industries such as construction; automotive; aerospace; and electronics. The industry includes manufacturers and distributors and is governed by quality and safety standards to ensure reliability in various applications.,6152,6241,4236,1112,6248,5951,5916,5921,20903,14096,14114,6245,,,,,,,,,,,,,
14057,SPFENC,VALLAS Y MALLAS,FENCING CONTRACTORS,H:\fencing\,3000,100,Normal,True,4,,133,SPAGRFLM16A,cercas; puertas; madera; cubiertas; cercas de seguridad; enrejado; cobertizos; valla,Vallas y mallas,de las vallas y mallas,,,,,AA42,,,,,,,,,12/03/2015 00:00:00,,,empresas encargadas de la construcción de vallas y mallas,companies constructing and installing fences,,,,1517,6231,14020,14756,19680,6089,,,,,,,,,,,,,,,,
6053,SPAA39,FABRICANTES DE FERTILIZANTES,FERTILISERS,H:\fertiliz\,3000,100,Normal,True,4,,133,SPAGREPN4A,fertilizantes; huerto; orgánico; abono orgánico; agricultura; jardín,Fabricantes de fertilizantes,de la fabricación de fertilizantes,,,Aero,Acco,,,,,,,,,,19/01/2018 14:10:09,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,
14058,SPAFE2,CENTROS DE FERTILIDAD Y REPRODUCCIÓN ASISTIDA,FERTILITY CLINICS,H:\fertilit\,3000,25,Normal,True,4,,133,SPHEACSM23A,clínicas de fertilidad; fertilidad; embarazo; embarazada,Centros de fertilidad y reproducción asistida,de los centros de fertilidad y reproducción asistida,,,Aero,Acco,,,,,,,,,,12/01/2015 00:00:00,,,centros de fertilidad y clínicas de reproducción asistida,companies operating fertility clinics,,,,,,,,,,,,,,,,,,,,,,,,,
23559,SPLG02,ILUMINACIONES ARTÍSTICAS Y ORNAMENTALES,FESTIVE & DECORATIVE STREET LIGHTING,H:\ilumi\,3000,20,Normal,True,4,,,SPELEELM80A,iluminaciones navideñas; iluminaciones decorativas; iluminaciones artísticas; iluminaciones festivas; alumbrados ornamentales; alumbrados públicos; iluminación,Iluminaciones artísticas y ornamentales,de las iluminaciones artísticas y ornamentales,,,Elec,Ligh,,,,,,,,,,12/12/2019 00:00:00,Las empresas analizadas en el informe se dedican al diseño y montaje de alumbrados festivos y navideños.,The companies analysed in the report are involved in the design and installation of Christmas and festive public lighting.,,Includes manufacturers; designers and installers of artistic and decorative street lighting for Christmas and other celebrations.,18074,6038,23467,6133,6132,14167,6048,14758,594,22537,5364,603,6457,,,,,,,,,,,,
26412,SPPG45,FABRICANTES Y DISTRIBUIDORES DE SACOS Y BIG BAGS,FIBC MANUFACTURERS & SUPPLIERS,H:\bigbags\,1000,10,Normal,True,4,,,SPCLOPDM64A,big bags; bigbags; big-bags; bulk bags; sacos; sacones; sacos rafia; fibc; flexible intermediate bulk container; sacos industriales,Fabricantes y distribuidores de sacos y big bags,de la fabricación y distribución de sacos y big bags,,FABRICANTES Y DISTRIBUIDORES DE SACOS Y BIG BAGS,Prin,Pack,,,,,,,,,,25/02/2022 00:00:00,Las empresas analizadas en el informe se dedican a la fabricación y distribución de big bags y sacos industriales.,The companies analysed in the report are involved in the manufacture and supply of bulk bags (FIBC).,,companies involved in the manufacture of bulk bags (FIBC),,,,,,,,,,,,,,,,,,,,,,,,,
14059,SPFIBR,FIBRA DE VIDRIO,FIBREGLASS,H:\fibre\,3000,50,Normal,True,4,,133,SPCHEPLM24A,fibra de vidrio; fibreglass; fiberglass,Fibra de vidrio,de la fibra de vidrio,,,Aero,Acco,,,,,,,,,,10/03/2016 00:00:00,,,,companies providing fibreglass moulding,6188,6108,,15126,6160,,,,,,,,,,,,,,,,,,,,
6055,SPMI32,DISTRIBUCIÓN CINEMATOGRÁFICA,FILM DISTRIBUTION,H:\filmdist\,3000,50,Normal,True,4,,133,SPMEDBGM18A,cine; películas; exhibición cinematográfica; distribución de películas; distribución cinematográfica; producción de películas; postproducción,Distribución cinematográfica,de la distribución de cine,,,Aero,Acco,,,,,,,,,,10/03/2015 00:00:00,Las empresas analizadas en el informe se dedican a la distribución cinematográfica.,The companies analysed in the report are involved in film distribution.,Empresas dedicadas a la distribución cinematográfica.,Companies involved in film distribution.,6054,6056,,6055,1073,5991,9470,9469,9948,14818,24864,1069,4934,10341,,,,,,,,,,,
6054,SPMI28,PRODUCTORAS DE CINE,FILM PRODUCTION,H:\prodcine\,3000,100,Normal,True,4,,133,SPMEDBGM17A,animación; televisión; cine; televisión; publicidad; dvd; video; broadcast,Productoras de cine,de la producción de cine,,,Aero,Acco,,,,,,,,,,10/03/2015 00:00:00,Las empresas analizadas en el informe se dedican a la producción cinematográfica.,The companies analysed in the report are film producers.,Empresas dedicadas a la producción cinematográfica: largometrajes y cortos de ficción o documentales; y películas de animación. Excluye productoras de cine publicitario y prestadoras de servicios de producción a terceros.,Companies involved in film production: ficction and documentary feature and short films; as well as animation movies. Excludes companies producing advertising films and companies providing production services to third parties. terceros.,5991,6055,6056,1073,9469,4800,9948,10341,1069,9470,14818,6519,4833,26710,,,,,,,,,,,
16383,SPFILW,FABRICANTES DE FILTROS,FILTERS,H:\filters\,3000,75,Normal,True,4,,133,SPENGMAM33A,filtro; filtros; filtración; sistema de filtración,Fabricantes de filtros,de la fabricación de filtros,,,,,EG27,,,,,,,,,10/03/2015 00:00:00,,,empresas dedicadas a la fabricación de filtros,companies manufacturing filters,14077,6258,,474,5925,6284,,,,,,,,,,,,,,,,,,,
23707,SPSD38,TRANSPORTE DE OBRAS DE ARTE,FINE ART TRANSPORT,H:\transart\,3000,10,Normal,True,4,,,SPTRARRM8A,arte; obras de arte; cuadros; transporte; exposiciones; logística; antigüedades; galerías,Transporte de obras de arte,del transporte de obras de arte,,,Tran,Tran,,,,,,,,,,20/02/2020 00:00:00,Las empresas analizadas en el informe son especialistas en el transporte de obras de arte y antigüedades.,The companies analysed in the report are specialised in the transport of art and antiques.,,Includes companies specialised in the packing and transport of fine art and antiques (includes paintings; sculptures; etc.). They may transport single objects for private individuals; or multiple pieces for exhibitions and museums. Companies may also do other activities but art must be a &quot;specialism&quot; - do not include large transport/logistics firms that may offer art transport as a small part of their main activity.,,,,,,,,,,,,,,,,,,,,,,,,,
16384,SPAEXW,ACABADOS TEXTILES,FINISHING OF TEXTILES,H:\textils\,3000,100,Normal,True,4,,133,SPCLOPDM43B,textil; textiles; acabado textil; acabados textiles; bordados; serigrafía; secadoras; poliéster; algodón; tela; lana,Acabados textiles,de los acabados textiles,,,,,CT50,,,,,,,,,10/03/2015 00:00:00,,,empresas que ofrecen acabados textiles,companies providing textile finishings,,,,,,,,,,,,,,,,,,,,,,,,,
24280,SPCS43,PUERTAS CORTAFUEGO,FIRE DOORS,H:\puertarf\,3000,50,Normal,True,4,,,SPCONPSM155A,puertas cortafuegos; cortafuego; cortafuegos; corta fuego; corta fuegos; contra incendio; incendio; puertas RF; resistencia al fuego,Puertas cortafuego,de las puertas cortafuego,,,Buil,Prod,,,,,,,,,,18/11/2020 00:00:00,Las empresas analizadas en el informe se dedican a la fabricación y distribución de puertas cortafuego.,The companies analysed include manufacturers and distributors of fire doors.,,A fire door is a fire-resistant door to prevent the spread of fire.,,,,,,,,,,,,,,,,,,,,,,,,,
6057,SPCS39,INSTALACIÓN Y MANTENIMIENTO DE SISTEMAS CONTRA INCENDIOS,FIRE SAFETY EQUIPMENT INSTALLATION,H:\protinc\,3000,100,Normal,True,4,,133,SPCONPSM113A,incendios; protección contra incendios; alarmas contra incendios; extintores; alarma contra incendios; seguridad contra incendios,Instalación y mantenimiento de sistemas contra incendios,de los sistemas contra incendios,,,Buil,Secu,,,,,,,,,,12/12/2016 09:27:35,Las empresas analizadas en el informe se dedican a la instalación y mantenimiento de aparatos; dispositivos y sistemas contra incendios.,The companies analysed in the report are specialised in the installation and maintenance of fire protection equipment and systems.,,Report includes companies offering installation and maintenance services for all types of fire detection; fire safety and fire extinguishing equipment. Does not include companies only manufacturing and supplying these products. Does not include passive fire protection products and services (e.g. fire doors; fireproof coatings).,24250,10342,6231,5059,14765,219,13972,6228,22246,14158,23093,10516,22395,566,19678,267,22062,,,,,,,,
6058,SPFW10,PIROTECNIA Y PETARDOS,FIREWORKS,H:\firewor\,3000,100,Normal,True,4,,133,SPFURPDM29A,fuegos artificiales; pirotecnia; petarados; candelas; bengalas; piroletreros; cohetes; pirotecnia recreativa; bombeta,Pirotecnia y petardos,de la pirotecnia y los petardos,,,Aero,Acco,,,,,,,,,,15/05/2014 00:00:00,Las empresas analizadas en el informe son fabricantes; distribuidores y/o minoristas de pirotecnica recreativa y fuegos artificiales.,The companies analysed in the report are manufacturers; distributors and/or retailers of recreational pyrotechnics and fireworks.,Fabricantes; distribuidores y/o minoristas de pirotecnia recreativa y fuegos artificiales.,Manufacturers; distributors and/or retailers of recreational pyrotechnics and fireworks.,14052,22242,,815,16918,16923,5050,14914,19561,13703,,,,,,,,,,,,,,,
14064,SPANFA,ANFACO CECOPESCA,FISH ANFACO,H:\anfaco\,3000,100,Normal,True,4,,133,SPFOOFIM59A,,Anfaco Cecopesca,de la fabricación de conservas de pescado,,,,,,,,,SPFI39;SPFISH;SPFI30;SPFI50;,,,,,10/10/2015 00:00:00,,,,,,,,6059,14065,6060,6061,18393,6073,6218,6020,6105,,,,,,,,,,,,,
14065,SPFISH,PRODUCTOS DE LA PESCA,FISH ASSOCIATION,H:\fish\,3000,100,Normal,True,4,,133,SPFOOFIM59B,Conxemar; pesca; acuicultura,Productos de la pesca,de los productos de la pesca,,,Aero,Acco,,,,,,,,,,10/10/2015 00:00:00,Las empresas analizadas en el informe están asociadas a Conxemar y se dedican a la producción; transformación; distribución; venta al mayor; importación y/o exportación de productos de la pesca.,The companies analysed in the report are members of Conxemar and are involved in the production; processing; distribution; wholesale; import and/or export of fish.,Miembros de Conxemar; Asociación Española de Mayoristas; Importadores y Exportadores de Productos de la Pesca y la Acuicultura.,Members of Conxemar; the Spanish Association of Wholesalers; Importers; Manufacturers and Exporters of Fish Products and Aquaculture.,,,,14064,6059,6060,6061,,,,,,,,,,,,,,,,,,
18393,SPACUI,ACUICULTURA,FISH FARMS,H:\acuicu\,1000,100,Normal,True,4,,,SPAGRAPM18A,acuicultura; pez; pescado; marisco; moluscos; algas; piscifactoría; piscicultura; crianza de pescado; crianza de peces; granja acuícola; crustáceos,Acuicultura,de la acuicultura,,,Agri,Farm,,,,,,,,,,27/07/2017 09:16:06,Las empresas analizadas en el informe se dedican a la producción acuícola.,The companies analysed in the report are specialised in aquiculture.,La acuicultura es la crianza de peces; crustáceos; moluscos; plantas acuáticas; algas y otros organismos; tanto marinos como de agua dulce.,Aquaculture is the farming of fish; crustaceans; molluscs; aquatic plants; algae; and other organism; both marine and from freshwater-,6073,6061,6059,6060,,,,,,,,,,,,,,,,,,,,,
14755,SPLIVE,LONJAS-SUBASTAS DE PRODUCTOS DE MAR,FISH MARKETS,H:\livest\,3000,100,Normal,True,4,,133,SPAGRSEM36A,,Lonjas-Subastas de productos de mar,de las lonjas y subastas de productos de mar,,,Aero,Acco,,,,,,,,,,28/09/2016 00:00:00,,,empresas dedicadas a la organización de lonjas de productos del mar,companies operating fish markets,6144,18389,,6260,5923,5933,6145,6044,16375,6020,5946,6216,,,,,,,,,,,,,
6059,SPFI39,MAYORISTAS DE PESCADO Y MARISCOS,FISH MERCHANTS,H:\pescmay\,3000,100,Normal,True,4,,133,SPFOOFIN59A,mariscos; pescado; pescado fresco; salmón; moluscos; mejillón; pescados; marisco; congelados; pesca; pulpo; surimi,Mayoristas de pescado y mariscos,de la venta al mayor de pescado y mariscos,,,Aero,Acco,,,,,,,,,,25/03/2010 00:00:00,Las empresas analizadas en el informe se dedican al comercio al por mayor de pescados y mariscos.,The companies analysed in the report are involved in the wholesale of fish and seafood.,distribuidores mayoristas de pescado y mariscos,Includes companies involved in the wholesale of fish and seafood. Does not include producers of processed fish products; aquaculture or fishing activities.,6060,6061,6073,14064,14065,13,719,10343,10283,10515,5417,5424,5416,14073,6256,6000,6066,18091,,,,,,,
