ReportId,RepCode,Name - Native,Name - English,Dir,PPA_Cutoff,Top_Cutoff,Type,Restrictions?,Region,SubRegionID,Country,NewCode,Keywords,Name_Native_Letter,Name_Native_Companies,Name_Native_Industry,Name_Native_Descriptive,Sect_Primary,Sect_Secondary,UK_Assoc1 to 20,PW_Assoc1 to 20,FR_Assoc1 to 20,IT_Assoc1 to 20,SP_Assoc1 to 20,NO_Assoc1 to 20,GE_Assoc1 to 20,RU_Assoc1 to 20,MultiCountry,Date_Last_Edited,Marketing_Description_Native,Marketing_Description_English,Report_Definition_Native,Report_Definition_English,Top3_1,Top3_2,Top3_3,Top20_1,Top20_2,Top20_3,Top20_4,Top20_5,Top20_6,Top20_7,Top20_8,Top20_9,Top20_10,Top20_11,Top20_12,Top20_13,Top20_14,Top20_15,Top20_16,Top20_17,Top20_18,Top20_19,Top20_20,AT_Assoc1 to 20
19697,TI92,,Commercial Vehicle Repairs,E:\Commvr\,1000,100,Normal,True,1,,,UKAUTSEM55A,bodyshop;commercial vehicle;paint;spraying;accident,UK,,,,Moto,Serv,,,,,,,,,,07/11/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,SV71,,Commodity Brokers,E:\Combrok\,1000,50,Normal,True,1,8,1,UKFOORSM17A,concentrate;frozen concentrated orange juice;crude oil;frozen seafood;natural gas;beans;commodity;food ingredients;london;supplier,UK,Commodity Broking companies,,,Fina,Fina,,,,,,,,,,19/10/2010 00:00:00,,,,,769,1106,638,1105,1110,18055,21,9,,,,,,,,,,,,,,,,,
557,EL32,,Communication Towers & Masts,E:\Aerials\,1000,30,Normal,True,1,8,1,UKELESUP3B,masts;towers;antenna;mobile;aerial;satellite;radio;transmitter;fall arrest;communications;rigging;site inspection,UK,Masts; Towers & Antenna companies,,,Aero,Acco,,,,,,,,,,21/02/2019 16:16:03,,companies manufacturing; supplying and installing masts; towers and antennas,,a tall upright post on land; especially a flagpole or a television or radio transmitter.An antenna is a specialized transducer that converts radio-frequency (RF) fields into alternating current (AC) or vice-versa.,540,570,454,599,603,588,541,547,563,97,533,595,598,543,4950,5476,5919,14910,10116,13814,10287,,,,
738,FL05,,Company Formation & Registration Agents,E:\Company\,1000,100,Normal,True,1,8,1,UKFINSEM4A,company formation;company formations;company registration agents;company formation;form a limited company;limited company formation;offshore company;company searches;offshore trusts;company formations,UK,Company Formation & Registration Agents,,,Fina,Lega,,,,,,,,,,15/02/2019 09:17:53,,companies providing company formation and registration services,,Company formation is the term for the process of incorporation of a business in the UK. It is also sometimes referred to as company registration.,768,752,18242,747,772,739,12692,,,,,,,,,,,,,,,,,,
26866,SVCP,,Compliance Training Providers,E:\SVCT\,300,50,Normal,True,1,,,UKSERTGN51C,compliance;training;learn;risk;health;financial;safety;legal;audit;law;money;laundering;security;information;bribery,UK,Compliance Training companies,,,Educ,Trai,,,,,,,,,,04/10/2022 12:35:08,,companies providing compliance training,,Employees receive compliance training to help them understand the organisational and legal policies that apply to their daily role.  Ensuring that your employees receive adequate training and fully understand their responsibilities is important. It enables them to do their job safely and in accordance with the law; meaning your business remains productive and free of legal complications.,,,,,,,,,,,,,,,,,,,,,,,,,
24781,CD01,,Composite Doors,E:\CD01\,300,50,Normal,True,1,,,UKFURPDM85A,composite;door;upvc;pvcu;window;house;domestic;timber;strong;thick;materials,UK,Composite Door companies,,,Furn,Mana,,,,,,,,,,27/05/2021 14:58:25,,companies manufacturing and supplying all types of composite doors,,composite door is made from a combination of materials that can offer a stronger; thicker door that is durable and has a quality of finish.,,,,,,,,,,,,,,,,,,,,,,,,,
457,EG06,,Composites,E:\Composi\,1000,30,Normal,True,1,8,1,UKENGMAM21A,composite;composites;aerospace;automotive;marine;advanced composites;tooling;wind energy;epoxy;carbon fiber;fibre,UK,Composites,,,Engi,Supp,,,,,,,,,,27/12/2023 12:17:35,,companies producing and supplying composite materials,,A composite material (also called a composition material or shortened to composite; which is the common name) is a material made from two or more constituent materials with significantly different physical or chemical properties that; when combined; produce a material with characteristics different from the individual,,,,,,,,,,,,,,,,,,,,,,,,,
134,CO01,,Computer Aided Design,E:\Cad\,200,20,Normal,True,1,8,1,UKINFSOM2A,design;autocad;cad;training;uk;cad training;autocad training;engineering;cadcam;aerospace,UK,Computer Aided Design companies,,,Info,Soft,,,,,,,,,,11/03/2025 17:13:15,,companies providing computer aided design,,Computer-aided drafting (CAD) is the use of computer systems to assist in the creation; modification; analysis; or optimization of a design.[1] CAD software is used to increase the productivity of the designer; improve the quality of design; improve communications through documentation; and to create a database for manufacturing.[2] CAD output is often in the form of electronic files for print; machining; or other manufacturing operations.,,,,,,,,,,,,,,,,,,,,,,,,,
142,CO09,,Computer Game Retailers,E:\Compret\,1000,20,Normal,True,1,8,1,UKINFSPM5A,games;codemasters;pc;arcade;ps4;xbox;playstation;electronic arts;online;gaming;console;video game;developers;interactive,UK,Computer Game Retail companies,,,Info,Soft,FI86;CO08,VIDG,,,,,,,,18/06/2010 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,ZI42,,Computer Hardware Manufacturing,E:\Compman\,1000,30,Normal,True,1,8,1,UKINFSOM6A,software;computer;microsoft;hp;security;network;reflow soldering;computers;design;printers,UK,Computer Hardware Manufacturing companies,,,Info,Hard,CO17;CO12,CHA1,,,,,,,,12/05/2016 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,ZI69,,Computer Networking Supplies,E:\Compnet\,1000,50,Normal,True,1,8,1,UKINFSPM8A,cable;networking;network;cables;cabling;network cabling;fibre;routers;it;distributor,UK,Computer Networking Supply companies,,,Info,Hard,EL05;CO10,CMNT,,,,,,,,24/01/2012 00:00:00,,,,,,,,10289,10287,,,,,,,,,,,,,,,,,,,,
935,HP05,,Concert Promoters,E:\Concert\,1000,50,Normal,True,1,8,1,UKHOSERM8A,entertainment;shows;charities;tickets;cruise ship entertainment;global;music;peter pan;radio;sales,UK,Concert Promotion companies,,,Leis,Ente,MI52;SW11,,,,,,,,,07/09/2016 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,CZ79,,Concrete Frame Contractors,E:\Concon\,1000,50,Normal,True,1,8,1,UKCONTCM33A,construction;concrete;building;plant hire;groundworks;reinforced concrete;groundwork;piling;basement;contractors;cement;formwork,UK,Concrete Frame Contracting companies,,,Buil,Conc,,,,,,,,,,05/09/2023 13:31:32,,companies providing concrete reinforced framing and groundworks,,Formwork is the term given to either temporary or permanent molds into which concrete or similar materials are poured. In the context of concrete construction; the falsework supports the shuttering moulds.,,,,,,,,,,,,,,,,,,,,,,,,,
26619,CON2,,Concrete Northern Ireland,E:\CON2\,200,20,Normal,True,1,,,UKCONPSM206A,concrete;northern ireland,UK,Concrete Northern Ireland companies,,,Buil,Conc,,,,,,,,,,13/05/2022 14:12:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,CZ31,,Concrete Plant & Machinery,E:\Concpla\,1000,100,Normal,True,1,8,1,UKCONPSM102A,precast concrete;plant;equipment;belle mixer;core drill;mixer;cement,UK,Concrete Plant & Machinery companies,,,Buil,Conc,CZ79;CZ09,CEMG,,,,,,,,26/01/2017 12:08:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,CS27,,Concrete Products,E:\Concrete\,1000,75,Normal,True,1,8,1,UKCONBCM10A,concrete;concrete;quarrying concrete;manufacturer/formwork/pre-cast/cast-in-place.dry cast concrete or zero slump or slow slump/wet cast concrete.ready mixed concrete;concrete mixer;rebar.concrete technology;bespoke concrete productsconc/aggregate materials.conrete repair/concrete repairs mortars.concrete suppliers;construction;civil engineering;paving;cement;building;prestressed concrete/reinforced concrete/normal strength concrete/plain or ordinary concrete/lightweight concrete/high density concrete/stamped concrete.floor;drainage;concrete blocks;concrete reinforcement specialist;concrete frames;concrete repair products;insulated concrete forms (icf);concrete plant;concrete guttering;concrete garages;flint blocks;concrete cover adaptors;concrete reinforcements;foam concrete;glass fibre reinforced concrete (grc);paving blocks;supply of recycled aggregate;manufacturers & suppliers of concrete railway sleepers;ferbox reinforcement continuity system.,UK,Concrete Products companies,,,Buil,Conc,,,,,,,,,,05/06/2024 10:16:01,,companies manufacturing and supplying concrete products,,Precast concrete is a construction product produced by casting concrete in a reusable mold or &quot;form&quot; which is then cured in a controlled environment; transported to the construction site and lifted into place. In contrast; standard concrete is poured into site-specific forms and cured on site.,402,359,193,413,352,195,211,229,206,12677,383,239,240,405,10264,203,194,371,427,4959,18438,6005,9430,,
24215,CP01,,Concrete Pumping Services,E:\Conpump\,300,50,Normal,True,1,,,UKCONTCM93A,concrete;pump;pumping;screed;ready;mix;construction;building;truck,UK,Concrete Pumping companies,,,Buil,Conc,,,,,,,,,,16/10/2020 11:59:33,,companies providing concrete pumping services,,Concrete pumping is the transporting of a freshly mixed batch of concrete to a specific location on a site. This might be to the back garden of a house; or pumping concrete used for foundations into the appropriate area of a housing development. Whenever a considerable amount of concrete is needed; it is best to opt for concrete pumping – it saves a lot of time and a lot of effort.,,,,,,,,,,,,,,,,,,,,,,,,,
352,CZ09,,Concrete Repair,E:\Concserv\,1000,100,Normal,True,1,8,1,UKCONTCM34A,concrete repairs;concrete repair;resin injection;construction;structural repair;refurbishment;structures;external wall insulation;waterproofing;building;cement,UK,Concrete Repair companies,,,Buil,Conc,CS27;CZ79,CEMG,,,,,,,,05/02/2019 11:50:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,FI32,,Condiments & Seasonings,E:\Sauce\,1000,30,Normal,True,1,8,1,UKFOOGMM58A,sauces; spices; herbs; concentrate; ingredients; mustard; condiment; pickle; chutney; dressing; dips; pepper; seasoning,UK,Condiments & Seasonings companies,,,Food,Fres,,,,,,,,,,15/04/2025 11:12:01,,companies producing and supplying condiments and seasonings,,The report looks at companies engaged in the production and supply of condiments and seasonings.  Often producers of condiments and seasonings also supply and distribute their products to: retail outlets; direct to consumers as well as food manufacturers who may use their product as part of the ingredients in food preparation.,,,,,,,,,,,,,,,,,,,,,,,,,
489,EG43,,Condition Monitoring,E:\Condit\,1000,100,Normal,True,1,8,1,UKENGSUM22A,condition monitoring;balancing service;uk;balancing;scotland;thermal imaging;vibration analysis;monitoring;thermography;vibration,UK,Condition Monitoring companies,,,Proc,Etrc,,,,,,,,,,08/04/2022 16:13:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,FI15,,Confectionery,E:\Confect\,1000,50,Normal,True,1,8,1,UKFOOSCM18A,sweets;chocolate;bakery;confectionery;bakers;chocolate;chocolates;candy;sugar;baked,UK,Confectionery companies,,,Food,Bake,ZI93;FI17;FI10;FI18;FI41;FI36;FI86;FI87;FI57;FI58;PI35;FI45;FI04;FI09;FI89;,CONF,,,,,,,,13/04/2022 11:06:31,,companies manufacturing and supplying chocolate; sweets; candied nuts and chewing gum,,Confectionery:  Sugar confectionery includes sweets; chocolate; candied nuts; chocolates; chewing gum; sweetmeats; pastillage; and other confections that are made primarily of sugar.,662,661,1640,663,685,681,724,725,701,1281,689,651,727,10293,703,981,658,16886,10292,,,,,,
662,FI17,,Confectionery Manufacturers,E:\Confecm\,1000,100,Normal,True,1,8,1,UKFOOSCM19A,bakery;chocolate gifts;bakers;sweets;chocolate;chocolates;uk;candy;luxury chocolates;baker,UK,Confectionery Manufacturing companies,,,Food,Bake,,,,,,,,,,21/09/2021 12:13:58,,,,Confectionery is the art of making confections; which are food items that are rich in sugar and carbohydrates.,,,,19480,10292,9914,,,,,,,,,,,,,,,,,,,
661,FI16,,Confectionery Retailers,E:\Confecr\,100,100,Normal,True,1,8,1,UKFOORSM20A,sweets;chocolate;confectionery;pointons;fudge;handmade;present;recipe;special offers;cakes,UK,Confectionery Retail companies,,,Food,Bake,,CONF,,,,,,,,23/11/2016 14:44:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,SV23,,Conference & Event Organisers,E:\Conferen\,1000,50,Normal,True,1,8,1,UKHOSSTM9A,conference;event management;team building;corporate events;events;conferences;conference facilities;training;meetings,UK,Conference & Event Organisers,,,Medi,Hosp,,,,,,,,,,11/04/2019 14:54:45,,companies organising events; exhibitions and conferences,,A professional conference organiser; professional congress organiser (PCO) or simply conference company is a company which specialises in the organisation and management of congresses; conferences; seminars and similar events.,1067,1421,1414,1458,947,1423,1418,15008,4964,4098,18377,16579,9434,16337,16338,961,1028,995,1060,1584,1016,1017,4161,,
1473,SV80,,Conference & Exhibition Equipment,E:\Conex\,210,30,Normal,True,1,8,1,UKHOSSUN80,exhibition;exhibition stands;exhibition design;exhibition stand design;uk;designers;exhibition designers;design;displays;exhibitions;conference;conferences;event;events,UK,Conference & Exhibition Equipment companies,,,Medi,Hosp,,,,,,,,,,28/04/2010 00:00:00,,,,Companies providing any type of equipment for conferences; exhibitions and conventions.,,,,,,,,,,,,,,,,,,,,,,,,,
1458,SV63,,Conference & Meeting Rooms,E:\Conven\,1000,50,Normal,True,1,8,1,UKHOSSTN10B,conference facilities;conference;meeting rooms;conference venues;conference centre;conferences;wedding venue;conferences;exhibition;exhibitions;events;event;meeting,UK,Conference & Meeting Rooms companies,,,Medi,Hosp,MI16;SV24,PR01W,,,,,,,,06/06/2017 16:46:21,,companies providing conference; meeting and exhibition rooms,,A conference hall or conference room is a room provided for singular events such as business conferences and meetings. It is commonly found at large hotels and convention centers though many other establishments; including even hospitals;[1] have one. Sometimes other rooms are modified for large conferences such as arenas or concert halls.,,,,4098,,,,,,,,,,,,,,,,,,,,,
209,CS28,,Conservatories,E:\Conserv\,450,100,Normal,True,1,8,1,UKCONBCN26B,conservatories;windows;doors;double glazing;conservatory;upvc;pvcu;replacement windows;orangeries;french doors;garden,UK,Conservatory companies,,,Buil,Glas,,,,,,,,,,06/12/2016 00:00:00,,companies manufacturing; supplying and installing conservatories,,a room with a glass roof and walls; attached to a house at one side and used as a sun lounge or for growing delicate plant,186,207,416,202,14709,236,229,5122,5546,10574,14185,14258,9929,16467,13844,216,1152,380,30,,,,,,
211,CS30,,Construction,E:\Construc\,2000,100,Normal,True,1,8,1,UKCONBCM12A,construction;building;civil engineering;refurbishment;commercial;development;homes;education;property;infrastructure;main contractors;restoration,UK,Construction companies,,,Buil,Cont,,,,,,,,,,25/04/2023 16:19:16,,companies involved in residential and commercial construction projects,,Construction is the process of creating and building infrastructure or a facility. Includes companies involved in the construction of all types of buildings and infrastructure.,199,229,206,251,349,471,348,394,238,203,237,383,200,1429,10295,4887,4966,5156,10383,6008,14259,14640,13856,,
